"SCNAME","SCMENU","SCOPT#","SCXCO#","SCXGRP","SCEXPD","SCADUS","SCADDT","SCADTM","SCCHUS","SCCHDT","SCCHTM","SCFROM"
"COCCISAYA","DSJOBM04R","005",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM04R","006",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM04R","007",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM04R","008",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM04R","009",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM04R","010",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM04R","011",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM04R","012",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM04R","013",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM04R","014",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM04R","015",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM04R","016",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM04R","017",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM04R","018",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM04R","060",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM04R","999",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM05","001",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM05","002",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM05","003",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM05","004",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM05","005",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM05","006",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM05","007",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM05","008",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM05","009",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM05","010",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM05","011",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM05","012",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM05","013",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM05","014",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM05","015",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM05","016",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM05","017",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM05","020",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM05","021",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM05","060",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM05","999",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM05R","001",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM05R","002",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM05R","003",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM05R","004",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM05R","005",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM05R","006",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM05R","007",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM05R","008",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM05R","009",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM05R","010",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM05R","011",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM05R","012",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM05R","013",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM05R","014",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM05R","015",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM05R","016",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM05R","017",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM05R","018",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM05R","019",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM05R","020",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM05R","060",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM05R","999",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06","001",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06","002",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06","003",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06","004",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06","005",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06","006",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06","007",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06","008",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06","009",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06","010",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06","011",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06","012",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06","013",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06","014",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06","015",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06","016",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06","017",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06","018",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06","020",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06","021",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06","022",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06","060",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06","061",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06","999",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06E","001",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06E","002",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06E","003",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06E","060",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06E","061",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06E","999",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06R","001",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06R","002",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06R","003",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06R","004",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06R","005",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06R","006",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06R","007",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06R","008",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06R","009",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06R","010",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06R","011",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06R","012",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06R","013",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06R","014",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06R","015",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06R","016",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06R","017",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06R","018",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06R","019",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06R","020",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06R","021",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06R","022",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06R","023",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06R","024",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06R","025",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06R","026",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06R","027",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06R","028",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06R","029",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06R","060",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06R","061",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM06R","999",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM065","001",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM065","002",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM065","003",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM065","004",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM065","005",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM065","006",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM065","007",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM065","008",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM065","009",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM065","010",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM065","011",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM065","012",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM065","013",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM065","014",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM065","015",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM065","060",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM065","999",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM07","001",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM07","002",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM07","003",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM07","004",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM07","005",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM07","006",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM07","010",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM07","011",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM07","020",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM07","060",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM07","999",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM07R","002",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM07R","003",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM07R","010",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM07R","011",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM07R","060",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM07R","999",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM08","001",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM08","002",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM08","004",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM08","005",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM08","006",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM08","007",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM08","008",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM08","009",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM08","010",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM08","011",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM08","013",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM08","081",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM08","999",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM09","001",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM09","002",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM09","004",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM09","999",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM10","001",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM10","002",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM10","003",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM10","004",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM10","005",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM10","021",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM10","022",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM10","030",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM10","031",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM10","032",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM10","999",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM11","001",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM11","002",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM11","003",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM11","004",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM11","005",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM11","006",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM11","007",1,"",0,"COCCRICKE",1240503,155545,"COCCRICKE",1240503,155545,""
"COCCISAYA","DSJOBM11","008",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM11","009",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM11","010",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM11","011",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM11","012",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM11","013",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM11","014",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM11","015",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM11","016",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM11","999",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM12","001",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM12","002",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM12","003",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM12","004",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM12","005",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM12","006",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM12","007",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM12","008",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM12","009",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM12","010",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM12","011",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM12","012",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM12","013",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM12","014",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM12","015",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM12","016",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM12","017",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM12","018",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM12","019",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM12","020",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM12","033",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM12","034",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM12","050",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM12","999",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM13","001",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM13","002",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM13","003",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM13","004",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM13","005",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM13","006",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM13","008",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM13","009",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM13","010",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM13","999",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
